user_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,sessions,total_time_min,user_group,satisfaction_rating
user_48229,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,7,192.09,professional,
user_48230,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,10,103.07,professional,
user_48231,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,9,147.06,disinterested,
user_48232,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,7,268.97,casual,
user_48233,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,14,217.57,professional,
user_48234,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,4,8.66,casual,
user_48235,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,6,22.15,professional,
user_48236,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,81.37,professional,
user_48237,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,11,115.22,casual,
user_48238,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,8,247.22,professional,
user_48239,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,9,121.98,professional,
user_48240,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,6,121.23,professional,
user_48241,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,15,283.61,casual,
user_48242,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,17,222.66,disinterested,4.0
user_48243,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,17,135.09,disinterested,
user_48244,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,3,218.11,disinterested,
user_48245,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,6,202.23,casual,
user_48246,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,16,242.21,casual,
user_48247,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,13,97.36,disinterested,
user_48248,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,94.25,casual,
user_48249,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,6,80.23,casual,
user_48250,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,4,63.37,professional,
user_48251,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,11,129.71,disinterested,
user_48252,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,19,58.41,professional,
user_48253,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,13,295.32,casual,
user_48254,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,18,266.33,casual,
user_48255,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,11,236.53,disinterested,
user_48256,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,14,119.94,disinterested,
user_48257,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,13,153.44,casual,
user_48258,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,10,23.26,casual,
user_48259,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,14,268.58,disinterested,
user_48260,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,17,176.75,professional,
user_48261,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,10,103.39,casual,
user_48262,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,7,250.32,disinterested,
user_48263,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,9,218.6,disinterested,
user_48264,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,11,22.12,disinterested,
user_48265,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,140.79,disinterested,
user_48266,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,11,56.33,disinterested,
user_48267,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,9,298.83,disinterested,
user_48268,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,3,58.45,casual,
user_48269,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,18,293.89,professional,
user_48270,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,12,27.86,disinterested,
user_48271,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,10,92.39,casual,
user_48272,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,2,113.44,professional,
user_48273,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,7,110.01,casual,
user_48274,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,12,69.48,casual,
user_48275,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,19,104.83,casual,
user_48276,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,17,96.4,casual,
user_48277,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,13.08,casual,
user_48278,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,9,6.04,disinterested,
user_48279,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,12,208.36,casual,
user_48280,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,9,286.85,professional,
user_48281,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,18,298.33,professional,
user_48282,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,19,128.29,casual,
user_48283,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,3,53.74,casual,
user_48284,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,8,147.55,casual,
user_48285,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,4,5.23,casual,
user_48286,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,8,10.42,disinterested,
user_48287,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,7,136.97,disinterested,
user_48288,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,8,84.22,professional,
user_48289,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,7,98.4,casual,
user_48290,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,12,254.32,casual,
user_48291,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,11,247.06,casual,
user_48292,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,17,5.54,casual,
user_48293,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,8,58.57,disinterested,
user_48294,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,5,148.02,disinterested,
user_48295,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,19,145.21,professional,
user_48296,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,4,275.37,professional,
user_48297,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,8,240.93,disinterested,
user_48298,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,2,14.7,casual,
user_48299,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,4,202.69,casual,
user_48300,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,10,31.24,casual,
user_48301,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,6,213.1,professional,
user_48302,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,13,205.1,casual,
user_48303,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,4,186.2,professional,
user_48304,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,18,280.91,disinterested,
user_48305,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,5,288.01,casual,
user_48306,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,8,30.8,casual,
user_48307,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,10,148.59,casual,
user_48308,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,3,91.8,casual,
user_48309,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,7,282.39,casual,
user_48310,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,7,232.45,disinterested,
user_48311,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,13,162.44,professional,
user_48312,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,6,20.48,casual,
user_48313,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,16,260.49,professional,
user_48314,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,19,203.99,casual,
user_48315,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,124.25,casual,
user_48316,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,12,62.49,casual,
user_48317,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,11,155.46,casual,
user_48318,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,16,60.09,casual,
user_48319,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,16,219.83,disinterested,
user_48320,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,18,159.47,disinterested,
user_48321,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,4,101.98,disinterested,
user_48322,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,8,128.83,professional,
user_48323,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,15,20.15,professional,
user_48324,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,3,83.54,professional,
user_48325,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,15,21.2,casual,
user_48326,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,15,86.99,disinterested,
user_48327,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,15,16.16,professional,
user_48328,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,12,52.22,professional,
user_48329,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,10,103.44,disinterested,
user_48330,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,6,260.88,professional,
user_48331,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,14,183.04,disinterested,
user_48332,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,6,36.05,professional,
user_48333,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,7,158.79,disinterested,
user_48334,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,14,55.98,casual,2.0
user_48335,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,14,49.39,professional,
user_48336,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,211.78,disinterested,
user_48337,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,261.43,casual,
user_48338,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,12,97.5,casual,
user_48339,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,14,238.25,casual,
user_48340,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,4,43.79,professional,
user_48341,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,13,110.71,casual,
user_48342,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,17,275.55,professional,
user_48343,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,12,267.58,casual,
user_48344,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,143.04,casual,
user_48345,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,14,121.74,professional,
user_48346,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,178.56,casual,
user_48347,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,16,100.86,disinterested,4.0
user_48348,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,17,224.24,professional,
user_48349,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,16,293.03,casual,
user_48350,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,8,247.65,professional,
user_48351,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,12,144.22,disinterested,
user_48352,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,16,93.41,disinterested,
user_48353,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,7,52.3,disinterested,
user_48354,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,14,162.8,casual,
user_48355,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,4,292.15,professional,
user_48356,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,6,215.52,casual,
user_48357,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,13,239.41,professional,
user_48358,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,15,281.83,professional,
user_48359,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,7,171.56,casual,
user_48360,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,18,281.55,casual,
user_48361,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,12,133.13,casual,
user_48362,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,7,250.07,casual,
user_48363,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,5,16.03,casual,
user_48364,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,5,248.97,disinterested,
user_48365,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,10,264.12,professional,
user_48366,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,11,54.67,disinterested,
user_48367,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,6,171.38,professional,
user_48368,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,14,185.44,disinterested,
user_48369,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,12,231.73,casual,
user_48370,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,11,251.18,casual,
user_48371,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,18,52.25,professional,
user_48372,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,5,16.15,professional,
user_48373,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,12,47.33,professional,
user_48374,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,9,125.48,casual,
user_48375,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,2,74.68,disinterested,
user_48376,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,5,260.17,professional,
user_48377,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,16,145.38,casual,
user_48378,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,117.55,professional,
user_48379,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,3,123.27,disinterested,
user_48380,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,10,198.63,casual,5.0
user_48381,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,5,8.86,professional,
user_48382,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,7,268.86,professional,
user_48383,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,17,9.48,disinterested,
user_48384,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,10,259.22,professional,
user_48385,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,15,232.94,casual,
user_48386,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,19,112.97,casual,
user_48387,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,12,197.98,casual,
user_48388,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,6,297.89,professional,
user_48389,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,6,81.81,professional,
user_48390,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,12,67.45,casual,
user_48391,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,6,242.89,professional,
user_48392,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,10,51.21,disinterested,
user_48393,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,14,179.84,professional,
user_48394,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,11,108.27,casual,
user_48395,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,2,239.0,disinterested,
user_48396,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,6,9.7,disinterested,
user_48397,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,18,191.21,casual,
user_48398,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,3,217.95,disinterested,
user_48399,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,17,263.76,disinterested,
user_48400,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,10,103.03,professional,
user_48401,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,11,221.85,professional,
user_48402,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,34.63,casual,
user_48403,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,16,220.99,casual,
user_48404,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,17,125.93,casual,
user_48405,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,4,162.04,professional,
user_48406,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,5,134.63,disinterested,
user_48407,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,147.47,professional,
user_48408,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,6,277.95,disinterested,
user_48409,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,2,121.26,disinterested,
user_48410,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,88.9,casual,
user_48411,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,14,261.34,casual,
user_48412,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,294.05,casual,
user_48413,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,17,165.13,professional,
user_48414,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,6,252.59,professional,
user_48415,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,3,154.89,casual,
user_48416,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,9,298.71,casual,
user_48417,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,11,207.48,casual,
user_48418,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,13,112.2,casual,
user_48419,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,4,226.82,professional,
user_48420,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,9,96.14,casual,
user_48421,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,2,207.76,professional,
user_48422,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,6,91.55,casual,
user_48423,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,10,60.77,casual,
user_48424,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,15,129.98,casual,
user_48425,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,13,25.76,casual,
user_48426,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,4,176.04,disinterested,
user_48427,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,12,89.6,casual,
user_48428,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,2,203.96,casual,
user_48429,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,17,76.03,casual,
user_48430,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,13,273.04,casual,
user_48431,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,15,196.34,disinterested,
user_48432,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,3,269.07,casual,
user_48433,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,12,238.14,professional,
user_48434,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,13,241.92,professional,
user_48435,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,17,194.4,casual,
user_48436,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,12,226.33,professional,
user_48437,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,19,186.95,casual,
user_48438,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,9,191.27,professional,
user_48439,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,14,103.85,casual,
user_48440,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,18,286.71,disinterested,
user_48441,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,19,190.65,casual,
user_48442,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,15,105.92,casual,
user_48443,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,2,132.95,professional,
user_48444,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,2,50.72,casual,
user_48445,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,4,264.49,professional,
user_48446,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,15,190.66,casual,
user_48447,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,6,208.27,casual,
user_48448,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,15,80.26,casual,
user_48449,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,8,91.19,disinterested,
user_48450,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,4,213.39,disinterested,
user_48451,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,9,109.59,casual,
user_48452,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,6,135.48,professional,
user_48453,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,5,196.53,casual,
user_48454,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,17,211.86,professional,
user_48455,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,13,173.51,casual,
user_48456,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,9,172.96,professional,
user_48457,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,280.58,professional,
user_48458,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,13,76.74,disinterested,
user_48459,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,19,57.14,casual,
user_48460,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,10,15.28,disinterested,
user_48461,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,6,123.22,casual,
user_48462,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,18,243.52,casual,
user_48463,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,2,194.21,casual,
user_48464,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,5,85.91,professional,
user_48465,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,6,140.54,professional,
user_48466,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,18,156.59,professional,
user_48467,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,2,246.52,professional,
user_48468,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,12,60.27,casual,
user_48469,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,17,183.76,casual,
user_48470,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,5,206.73,disinterested,
user_48471,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,17,65.8,casual,
user_48472,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,4,155.25,casual,
user_48473,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,5,244.79,professional,
user_48474,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,3,189.25,casual,
user_48475,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,14,229.47,disinterested,4.0
user_48476,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,18,41.31,professional,
user_48477,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,13,118.83,professional,
user_48478,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,13,177.09,professional,
user_48479,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,19,276.24,professional,
user_48480,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,7,113.55,professional,
user_48481,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,75.78,professional,4.0
user_48482,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,14,271.22,disinterested,
user_48483,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,8,247.76,casual,
user_48484,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,10,210.55,professional,
user_48485,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,8,179.94,casual,
user_48486,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15,213.88,casual,
user_48487,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,2,245.41,professional,
user_48488,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,16,113.48,disinterested,
user_48489,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,16,33.61,disinterested,
user_48490,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,4,134.1,casual,
user_48491,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,183.63,disinterested,
user_48492,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,9,273.9,disinterested,
user_48493,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,9,212.74,professional,
user_48494,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,7,220.02,professional,
user_48495,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,13,155.76,casual,
user_48496,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,13,140.78,professional,
user_48497,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,4,241.45,disinterested,
